stock,n_test,n_train,return,standard_error,method,time,ahead
MSFT,480,250,0.4569550501955586,0.1259087082212035,LDA,5,10
MSFT,480,250,0.43698620210682493,0.36418863714944577,RF,5,10
MSFT,480,250,0.42411009486967655,0.38872517199302226,SVM,5,10
MSFT,480,250,0.3463698370657331,0.7733540679846931,RG,5,10
MSFT,480,250,0.48476170451111344,0.07215630086674449,KNN,10,10
MSFT,480,250,0.21589125468666337,0.08746415963937759,NB,10,10
MSFT,480,250,0.3274198666952337,0.1619715919336838,LDA,10,10
MSFT,480,250,0.3348312226615908,0.2290705960925693,RF,10,10
MSFT,480,250,0.3300143987463138,0.41294104112709873,SVM,10,10
MSFT,480,250,0.3365061750291012,0.7971346532862187,RG,10,10
MSFT,480,250,0.4399932759156684,0.08925371933664096,KNN,20,10
MSFT,480,250,0.39435631022564444,0.13112252190911255,NB,20,10
MSFT,480,250,0.3807047680982907,0.12107296631404692,LDA,20,10
MSFT,480,250,0.3992125786805887,0.33427532817942696,RF,20,10
MSFT,480,250,0.35868623122955334,0.47682642607904485,SVM,20,10
MSFT,480,250,0.38873279067071875,0.9126793670605079,RG,20,10
MSFT,480,250,0.30826523180307297,0.03488474436948042,KNN,3,20
MSFT,480,250,0.3364371221696101,0.096713387021767,NB,3,20
MSFT,480,250,0.33582447256819536,0.19162098654420226,LDA,3,20
MSFT,480,250,0.3415718964520835,0.28464924541543785,RF,3,20
MSFT,480,250,0.294574326367941,0.3327728222932265,SVM,3,20
MSFT,480,250,0.3534527520409323,0.38453244206701126,RG,3,20
MSFT,480,250,0.34306422923900515,0.06510708106482792,KNN,5,20
MSFT,480,250,0.30498933570372433,0.14447444582121516,NB,5,20
MSFT,480,250,0.3634141473784491,0.1107377089686003,LDA,5,20
MSFT,480,250,0.3867533772632854,0.3112830775942977,RF,5,20
MSFT,480,250,0.2923734310511734,0.47902630435552634,SVM,5,20
MSFT,480,250,0.28714523482645027,0.4997994975676069,RG,5,20
MSFT,480,250,0.27123588660643705,0.024380606514452223,KNN,10,20
MSFT,480,250,0.2699806595152958,0.056435171158049385,NB,10,20
MSFT,480,250,0.2543394810675619,0.08733746385190705,LDA,10,20
MSFT,480,250,0.24516975237212457,0.18014480287867599,RF,10,20
MSFT,480,250,0.26254618795364104,0.21958014404699347,SVM,10,20
MSFT,480,250,0.2993782932784388,0.3443183955682466,RG,10,20
MSFT,480,250,0.48700458041456596,0.04064796247568167,KNN,20,20
MSFT,480,250,0.3689247811854639,0.07621762282143683,NB,20,20
MSFT,480,250,0.3176115373804911,0.04955579389493429,LDA,20,20
MSFT,480,250,0.2930655478734101,0.10968545274804518,RF,20,20
MSFT,480,250,0.3503339643439056,0.364704910090392,SVM,20,20
MSFT,480,250,0.2486360280459472,0.21393438347908067,RG,20,20
MSFT,960,250,0.3130946894568918,0.23776891332244177,KNN,3,1
MSFT,960,250,0.27593119124432963,0.8100950409648228,NB,3,1
MSFT,960,250,0.48682982728194957,1.1035081018577604,LDA,3,1
MSFT,960,250,0.4485686895246306,0.6289075762865083,RF,3,1
MSFT,960,250,0.6521093863403162,3.2988912276850164,SVM,3,1
MSFT,960,250,0.4470379200182535,13.817242529923217,RG,3,1
MSFT,960,250,0.6374082357833877,0.13937389113795814,KNN,5,1
MSFT,960,250,0.43624790893117305,0.686624038104113,NB,5,1
MSFT,960,250,0.037984132743912324,0.8803370038142666,LDA,5,1
MSFT,960,250,-0.1613058375813874,0.5333108791188681,RF,5,1
MSFT,960,250,-0.07746929855760687,1.4567369816750093,SVM,5,1
MSFT,960,250,0.3433645906015894,1.6598041483176063,RG,5,1
MSFT,960,250,0.39828865360273014,0.17643637107290985,KNN,10,1
MSFT,960,250,0.7737766360481932,1.1939307554369032,NB,10,1
MSFT,960,250,0.3015018303575583,1.101057008807165,LDA,10,1
MSFT,960,250,0.5807415802819209,1.6571614487977713,RF,10,1
MSFT,960,250,0.4112703799356472,2.561393022800992,SVM,10,1
MSFT,960,250,0.4652044821929353,4.7803408188246275,RG,10,1
MSFT,960,250,0.28417193701452836,0.25319821489539124,KNN,20,1
MSFT,960,250,0.24927861400595774,1.0971972416083713,NB,20,1
MSFT,960,250,0.508056867018146,0.7709955398200943,LDA,20,1
MSFT,960,250,0.3134373975348126,2.5790745178870296,RF,20,1
MSFT,960,250,0.435807828351646,1.7243514442842849,SVM,20,1
MSFT,960,250,0.7175773346844858,2.729889099671989,RG,20,1
MSFT,960,250,0.45332637208120663,0.07935410247021606,KNN,3,5
MSFT,960,250,0.5748713750641392,0.3882945454579938,NB,3,5
MSFT,960,250,0.34932697351661024,0.2905881247816964,LDA,3,5
MSFT,960,250,0.5771563581965529,2.116789625664325,RF,3,5
MSFT,960,250,0.337491665001902,1.6939197272165456,SVM,3,5
MSFT,960,250,0.4756464246176324,3.5636798515301913,RG,3,5
MSFT,960,250,0.8338006137476739,0.24396120013420042,KNN,5,5
MSFT,960,250,0.8593382495493451,0.6480607576555759,NB,5,5
MSFT,960,250,0.832481983556026,0.17654651867097693,LDA,5,5
MSFT,960,250,0.9438084869159471,1.576190415365016,RF,5,5
MSFT,960,250,1.050295550354547,7.198715967010704,SVM,5,5
MSFT,960,250,0.31329265475865076,13.76653067958098,RG,5,5
MSFT,960,250,0.8101372626078978,0.18407058789067848,KNN,10,5
MSFT,960,250,0.552739117613962,0.7533755353348485,NB,10,5
MSFT,960,250,0.64479218529446,1.9050710661559829,LDA,10,5
MSFT,960,250,0.40591318864602743,1.542020386769165,RF,10,5
MSFT,960,250,0.5457787549866997,3.3702257441277044,SVM,10,5
MSFT,960,250,0.6148891271171286,10.580263044827985,RG,10,5
MSFT,960,250,0.6838753613082609,0.2775904985705169,KNN,20,5
MSFT,960,250,0.462413782651214,0.6058520074817891,NB,20,5
MSFT,960,250,0.2852482017542257,1.414300660593474,LDA,20,5
MSFT,960,250,0.4061567930976797,0.5220789523392956,RF,20,5
MSFT,960,250,0.48427459890171987,1.878164037444822,SVM,20,5
MSFT,960,250,0.7683854197466311,3.3318612109565025,RG,20,5
MSFT,960,250,0.49243052478024407,0.15287543435523487,KNN,3,10
MSFT,960,250,0.4807962990890542,0.36964108462923573,NB,3,10
MSFT,960,250,0.5490375194527615,0.7109836914260026,LDA,3,10
MSFT,960,250,0.6042363723810944,0.9136214761875175,RF,3,10
MSFT,960,250,0.4265330454738314,1.8123082101049357,SVM,3,10
MSFT,960,250,0.6752373679395849,3.2515490584339393,RG,3,10
MSFT,960,250,0.7494671650362001,0.1815663949204577,KNN,5,10
MSFT,960,250,0.7094998119761442,0.37093124867547966,NB,5,10
MSFT,960,250,0.6112054737312314,0.5401502706356387,LDA,5,10
MSFT,960,250,0.6096578123850211,1.0730532967698383,RF,5,10
MSFT,960,250,0.5827696658773811,1.150109598540182,SVM,5,10
MSFT,960,250,0.48944109336081443,2.089382160581705,RG,5,10
MSFT,960,250,0.44182700454700585,0.13631812756755832,KNN,10,10
MSFT,960,250,0.41615798508002966,0.29618392640733976,NB,10,10
MSFT,960,250,0.453981478496456,0.44073355633588085,LDA,10,10
MSFT,960,250,0.5096050719929412,1.1397987783936243,RF,10,10
MSFT,960,250,0.5102868758635017,1.6988141007546382,SVM,10,10
MSFT,960,250,0.594931980653381,3.129485606112155,RG,10,10
MSFT,960,250,0.6035907164068548,0.13860971524215188,KNN,20,10
MSFT,960,250,0.5593530013599901,0.6617496835581651,NB,20,10
MSFT,960,250,0.4491200575923644,0.41052621873336415,LDA,20,10
MSFT,960,250,0.4328964170392027,2.8005120535003543,RF,20,10
MSFT,960,250,0.5096721752474487,1.074927551251915,SVM,20,10
MSFT,960,250,0.5782546077735353,3.9216172207930766,RG,20,10
MSFT,960,250,0.4865885085611381,0.061066215736348996,KNN,3,20
MSFT,960,250,0.4893779248542738,0.21529754326618042,NB,3,20
MSFT,960,250,0.559867753196347,0.37295554591932595,LDA,3,20
MSFT,960,250,0.44516204241163826,0.6496409813104752,RF,3,20
MSFT,960,250,0.536168475609522,0.8059946709877974,SVM,3,20
MSFT,960,250,0.6034592976932962,2.3559129772387317,RG,3,20
MSFT,960,250,0.5611634124046265,0.07694202364653528,KNN,5,20
MSFT,960,250,0.6494436627864211,0.1471327148419787,NB,5,20
MSFT,960,250,0.45973139573435384,0.4320628653962786,LDA,5,20
MSFT,960,250,0.5270137120773684,0.7779463664440991,RF,5,20
MSFT,960,250,0.4524337905901876,2.0971349547433786,SVM,5,20
MSFT,960,250,0.6355727432732063,3.1574547397271227,RG,5,20
MSFT,960,250,0.49698030789770287,0.07190568946337277,KNN,10,20
MSFT,960,250,0.5959737788174613,0.1721696241729015,NB,10,20
MSFT,960,250,0.5242739282220481,0.2242964586141165,LDA,10,20
MSFT,960,250,0.5657472622543385,0.9066020163794387,RF,10,20
MSFT,960,250,0.5308332126199691,1.6309435174411198,SVM,10,20
MSFT,960,250,0.4991243783883672,1.4800285607616692,RG,10,20
MSFT,960,250,0.5100503751730094,0.09943726340417171,KNN,20,20
MSFT,960,250,0.5011753647898645,0.23838309603976252,NB,20,20
MSFT,960,250,0.4655745450627218,0.3208795211553594,LDA,20,20
MSFT,960,250,0.6847515524603582,0.5791197895495791,RF,20,20
MSFT,960,250,0.4591351016473011,1.034910311567725,SVM,20,20
MSFT,960,250,0.6060263981080076,4.213283532674167,RG,20,20
MSFT,1920,250,1.3923923189868184,2.812904058113203,KNN,3,1
MSFT,1920,250,0.9910654882902139,3.3198792649982027,NB,3,1
MSFT,1920,250,0.556016098196499,23.727747013536288,LDA,3,1
MSFT,1920,250,1.2049485480269113,9.406369631967777,RF,3,1
MSFT,1920,250,0.546676544663526,27.68363281887752,SVM,3,1
MSFT,1920,250,1.234664050501554,71.58516761419591,RG,3,1
MSFT,1920,250,0.5580947346472065,0.6630667930341511,KNN,5,1
MSFT,1920,250,0.41118215849056194,1.271135242720342,NB,5,1
MSFT,1920,250,1.186031557788915,3.8245209404429668,LDA,5,1
MSFT,1920,250,0.5327193215277903,11.096512046982692,RF,5,1
MSFT,1920,250,1.1050272699887902,5.1249447721414665,SVM,5,1
MSFT,1920,250,0.882726474315368,6.670923026337941,RG,5,1
MSFT,1920,250,0.3422052146275172,0.4498437550745239,KNN,10,1
MSFT,1920,250,0.5745408749497052,0.7634549906359979,NB,10,1
MSFT,1920,250,0.5514594841658396,0.624120428718021,LDA,10,1
MSFT,1920,250,0.4984600142082103,0.8444705537039844,RF,10,1
MSFT,1920,250,0.5000424023769992,3.5581243101583038,SVM,10,1
MSFT,1920,250,0.8475731058317211,3.759444237804312,RG,10,1
MSFT,1920,250,0.41532511655753135,0.5249516679580841,KNN,20,1
MSFT,1920,250,0.2524848157883377,2.516091002859918,NB,20,1
MSFT,1920,250,0.31717450199928776,3.56004982979367,LDA,20,1
MSFT,1920,250,0.2778227920115257,3.78262404765238,RF,20,1
MSFT,1920,250,0.7355304263565421,4.654848204810114,SVM,20,1
MSFT,1920,250,0.5121574764026602,16.004817128198884,RG,20,1
MSFT,1920,250,0.911342946254581,0.5257239980928496,KNN,3,5
MSFT,1920,250,1.8778392041476648,2.0069785620717098,NB,3,5
MSFT,1920,250,1.7444910604653208,6.385427597141432,LDA,3,5
MSFT,1920,250,0.8874041209415644,9.35868240937176,RF,3,5
MSFT,1920,250,1.5350162809623833,34.49165066991956,SVM,3,5
MSFT,1920,250,0.7283457505610715,63.36207994233952,RG,3,5
MSFT,1920,250,1.9398443243682846,0.574879390127694,KNN,5,5
MSFT,1920,250,2.010337903015326,2.145179179322004,NB,5,5
MSFT,1920,250,1.5174478593999177,9.367267237871381,LDA,5,5
MSFT,1920,250,1.6575155898769522,25.03239092999177,RF,5,5
MSFT,1920,250,1.429913606683367,70.8427500566846,SVM,5,5
MSFT,1920,250,0.9128404803622836,134.8107558204215,RG,5,5
MSFT,1920,250,1.7355245786844251,0.44315624568137246,KNN,10,5
MSFT,1920,250,1.853702156548315,2.3313674060875513,NB,10,5
MSFT,1920,250,1.2642764723214333,6.867990314479228,LDA,10,5
MSFT,1920,250,1.4421564240788474,8.275513802264182,RF,10,5
MSFT,1920,250,1.5273846314181956,61.85346165000119,SVM,10,5
MSFT,1920,250,0.91885333460238106,108.29339264409158,RG,10,5
MSFT,1920,250,1.609117765928418,0.2891010957553813,KNN,20,5
MSFT,1920,250,1.8183429543715959,2.2084886169702713,NB,20,5
MSFT,1920,250,1.3915361120326621,5.004637154007187,LDA,20,5
MSFT,1920,250,1.540213629211665,17.233923052059968,RF,20,5
MSFT,1920,250,1.4200973114543274,107.33537788910891,SVM,20,5
MSFT,1920,250,0.9220135927927948,118.3700304998293,RG,20,5
MSFT,1920,250,0.8474546026704761,0.08273425761794902,KNN,3,10
MSFT,1920,250,0.9990773417832401,0.6119879288928193,NB,3,10
MSFT,1920,250,1.0577856397041785,2.6764921644955666,LDA,3,10
MSFT,1920,250,0.5475388122482039,3.634062971155453,RF,3,10
MSFT,1920,250,0.9636974215473824,4.373742874693719,SVM,3,10
MSFT,1920,250,1.2611983654854653,22.26373838492888,RG,3,10
MSFT,1920,250,1.1487229215012968,0.4313322963310787,KNN,5,10
MSFT,1920,250,1.115554330182487,0.42258476071119117,NB,5,10
MSFT,1920,250,0.7570810203596323,0.6964945127829892,LDA,5,10
MSFT,1920,250,0.7294063565422608,3.250562604414943,RF,5,10
MSFT,1920,250,0.7393347692573198,9.59697887897004,SVM,5,10
MSFT,1920,250,0.628605164930919,33.78199095928884,RG,5,10
MSFT,1920,250,1.0780986141544067,0.18954645246134358,KNN,10,10
MSFT,1920,250,0.9759698183895189,0.42363322579307017,NB,10,10
MSFT,1920,250,1.0165170391107567,1.1382620764027191,LDA,10,10
MSFT,1920,250,1.1072085974769021,6.429350401326033,RF,10,10
MSFT,1920,250,0.9479152621282565,14.773345481926901,SVM,10,10
MSFT,1920,250,0.7882337033730185,56.73687796871732,RG,10,10
MSFT,1920,250,1.0425651637504352,0.41224553712845025,KNN,20,10
MSFT,1920,250,1.2252755951683403,0.4156363066348238,NB,20,10
MSFT,1920,250,0.9579678438212222,3.976885683658201,LDA,20,10
MSFT,1920,250,1.0028303621286048,4.74353456061349,RF,20,10
MSFT,1920,250,1.0444384504720508,3.7282763369904184,SVM,20,10
MSFT,1920,250,0.7768687363085391,34.774171154373335,RG,20,10
MSFT,1920,250,0.895092509835606,0.1541096175060744,KNN,3,20
MSFT,1920,250,1.0308798315447163,0.48988185700126946,NB,3,20
MSFT,1920,250,1.2074637212267274,0.8471175941045792,LDA,3,20
MSFT,1920,250,1.0177018352000977,1.038142667249976,RF,3,20
MSFT,1920,250,1.0299589961089408,14.78006402791404,SVM,3,20
MSFT,1920,250,1.0073556461486297,23.65702533735545,RG,3,20
MSFT,1920,250,1.534231762499259,0.29718657051679476,KNN,5,20
MSFT,1920,250,1.1203313872920604,0.597783172884492,NB,5,20
MSFT,1920,250,0.9245717707378893,2.927682356822035,LDA,5,20
MSFT,1920,250,1.0989318101261314,7.008455275625673,RF,5,20
MSFT,1920,250,0.82889868185523,8.832176132098196,SVM,5,20
MSFT,1920,250,0.9957068726804514,15.030838143001642,RG,5,20
MSFT,1920,250,1.197034072926498,0.3185671275836272,KNN,10,20
MSFT,1920,250,1.1500445948269507,0.4897701255947856,NB,10,20
MSFT,1920,250,1.023438271290424,1.1390648625688842,LDA,10,20
MSFT,1920,250,1.0099041808575366,4.688252874245237,RF,10,20
MSFT,1920,250,1.0075227917702323,8.835504543457803,SVM,10,20
MSFT,1920,250,1.0264415613322297,26.815929555728495,RG,10,20
MSFT,1920,250,1.2534835004594584,0.2899255402534037,KNN,20,20
MSFT,1920,250,0.9935822269354706,0.5016144991028918,NB,20,20
MSFT,1920,250,1.1449274327401051,2.501680196026894,LDA,20,20
MSFT,1920,250,1.0357987975738996,2.4973912802092593,RF,20,20
MSFT,1920,250,0.9402833442858938,8.986541499823248,SVM,20,20
MSFT,1920,250,1.1730193115061556,10.374271426446663,RG,20,20
AMZN,120,250,0.023848238869633498,0.20280363169976212,KNN,3,1
AMZN,120,250,0.09132270315118074,0.09083907997927387,NB,3,1
AMZN,120,250,0.12433449148603981,0.19206315881519415,LDA,3,1
AMZN,120,250,-0.07557147539508247,0.21985688089822022,RF,3,1
AMZN,120,250,0.07496143045137016,0.3934627041801281,SVM,3,1
AMZN,120,250,0.11410738002143206,0.44980356589542053,RG,3,1
AMZN,120,250,0.025781376731463412,0.19506694324658816,KNN,5,1
AMZN,120,250,0.011671035433192367,0.15328537119954586,NB,5,1
AMZN,120,250,-0.025095718804629907,0.20910500987136052,LDA,5,1
AMZN,120,250,0.06967859083153849,0.30044829728698935,RF,5,1
AMZN,120,250,-0.0288206283744592,0.3138731176621645,SVM,5,1
AMZN,120,250,-0.05424579559534848,0.39181548859207943,RG,5,1
AMZN,120,250,0.030830110130659838,0.16193207675776886,KNN,10,1
AMZN,120,250,0.13432653980521847,0.19511150693436127,NB,10,1
AMZN,120,250,0.18839155006621167,0.2015818479528215,LDA,10,1
AMZN,120,250,0.07225096049229873,0.23375143002458723,RF,10,1
AMZN,120,250,0.05516132773136162,0.13130934659763308,SVM,10,1
AMZN,120,250,0.007990094519674917,0.5717319121111573,RG,10,1
AMZN,120,250,-0.024088793261477504,0.10827377631323089,KNN,20,1
AMZN,120,250,0.04836082692917043,0.07131405078556673,NB,20,1
AMZN,120,250,0.10657634050348141,0.36039455928397524,LDA,20,1
AMZN,120,250,0.08768756215090079,0.31771560086510836,RF,20,1
AMZN,120,250,0.062126861716999215,0.3899783891692721,SVM,20,1
AMZN,120,250,-0.001761058602438692,0.3777435270789111,RG,20,1
AMZN,120,250,0.27744219498990685,0.06180465212515363,KNN,3,5
AMZN,120,250,0.18858206184920112,0.1025086767605636,NB,3,5
AMZN,120,250,0.14243335372394128,0.25858882506965525,LDA,3,5
AMZN,120,250,0.15044962744778867,0.16745011259661596,RF,3,5
AMZN,120,250,0.19181617464831424,0.2944978163727297,SVM,3,5
AMZN,120,250,0.20353134103023973,0.3289347895343841,RG,3,5
AMZN,120,250,0.17049913414329154,0.052570976012001176,KNN,5,5
AMZN,120,250,0.11570635684478536,0.12974845415394928,NB,5,5
AMZN,120,250,0.20676703543965336,0.13945513358372963,LDA,5,5
AMZN,120,250,0.15438208656094266,0.5038307527243712,RF,5,5
AMZN,120,250,0.19446376198468918,0.3570512910599148,SVM,5,5
AMZN,120,250,0.11014347257047064,0.33260523740063597,RG,5,5
AMZN,120,250,0.15138841416364524,0.0332960818980149,KNN,10,5
AMZN,120,250,0.1911923902382262,0.13655700990323902,NB,10,5
AMZN,120,250,0.19010153061760038,0.10436848974636335,LDA,10,5
AMZN,120,250,0.20724830996997268,0.27651368207431587,RF,10,5
AMZN,120,250,0.1282658778905843,0.22129729156951367,SVM,10,5
AMZN,120,250,0.15223538546489812,0.3476853942223742,RG,10,5
AMZN,120,250,0.20587221432351788,0.054788972199986886,KNN,20,5
AMZN,120,250,0.2506402126420455,0.07978336463492006,NB,20,5
AMZN,120,250,0.28079617780967503,0.23063239205343714,LDA,20,5
AMZN,120,250,0.17260681621148288,0.41839704563079905,RF,20,5
AMZN,120,250,0.17062130372077466,0.3354377654325711,SVM,20,5
AMZN,120,250,0.15658145287182879,0.708760215821189,RG,20,5
AMZN,120,250,0.18024727728168255,0.03134195813391475,KNN,3,10
AMZN,120,250,0.14027428138390396,0.08706767654855069,NB,3,10
AMZN,120,250,0.21553712756750754,0.0645218687302757,LDA,3,10
AMZN,120,250,0.20988749042527344,0.17247112424600486,RF,3,10
AMZN,120,250,0.16183576860819704,0.2616575052315458,SVM,3,10
AMZN,120,250,0.2127228950529092,0.3496985685968553,RG,3,10
AMZN,120,250,0.15744553985637788,0.04515583648471972,KNN,5,10
AMZN,120,250,0.14352212526711616,0.10068129820375848,NB,5,10
AMZN,120,250,0.20509438012383718,0.1671770873561138,LDA,5,10
AMZN,120,250,0.18010819460816885,0.16939119952762519,RF,5,10
AMZN,120,250,0.16869446683254408,0.22135982708772775,SVM,5,10
AMZN,120,250,0.21044933413821765,0.14521762107951072,RG,5,10
AMZN,120,250,0.1634766421848115,0.022572083991833174,KNN,10,10
AMZN,120,250,0.145934446941552,0.07782195772158822,NB,10,10
AMZN,120,250,0.14965545689374649,0.06370062941426335,LDA,10,10
AMZN,120,250,0.17572918099922608,0.1449175092468949,RF,10,10
AMZN,120,250,0.18266382221250543,0.028352673617382484,SVM,10,10
AMZN,120,250,0.1891424848162233,0.30771736011439255,RG,10,10
AMZN,120,250,0.09606421932315246,0.014474845411913434,KNN,20,10
AMZN,120,250,0.05524771136771123,0.026811914358389238,NB,20,10
AMZN,120,250,0.16373057490322696,0.0764017210145696,LDA,20,10
AMZN,120,250,0.23164079060963405,0.10325954865517223,RF,20,10
AMZN,120,250,0.2213435083037567,0.10414223764288642,SVM,20,10
AMZN,120,250,0.16409174333648102,0.21372713558432055,RG,20,10
AMZN,120,250,0.17078054869490655,0.030145499437393097,KNN,3,20
AMZN,120,250,0.20641260157561114,0.06469646304523238,NB,3,20
AMZN,120,250,0.1976289765710113,0.04248826536114545,LDA,3,20
AMZN,120,250,0.23898753031583309,0.1237239370125771,RF,3,20
AMZN,120,250,0.1695926559816079,0.14643829793024135,SVM,3,20
AMZN,120,250,0.22276172751243517,0.1456279153911051,RG,3,20
AMZN,120,250,0.16983786317799288,0.008732100640099147,KNN,5,20
AMZN,120,250,0.19619853421028277,0.023093616090758846,NB,5,20
AMZN,120,250,0.19613008674665755,0.02924159772176388,LDA,5,20
AMZN,120,250,0.23936631169908473,0.09016184022534544,RF,5,20
AMZN,120,250,0.181157165083508,0.13826327230526156,SVM,5,20
AMZN,120,250,0.27888220704440236,0.25681963536455626,RG,5,20
AMZN,120,250,0.2024876552507524,0.0167016264213901,KNN,10,20
AMZN,120,250,0.15281867280118355,0.03267678640967547,NB,10,20
AMZN,120,250,0.15837744520091546,0.046430414959145634,LDA,10,20
AMZN,120,250,0.19175622494173128,0.05403881811899135,RF,10,20
AMZN,120,250,0.19784853679150305,0.05347540366886834,SVM,10,20
AMZN,120,250,0.22773069862217876,0.1656909919544315,RG,10,20
AMZN,120,250,0.2487065951735663,0.028460051183000625,KNN,20,20
AMZN,120,250,0.4213189526301835,0.034425131705511036,NB,20,20
AMZN,120,250,0.25793497707679114,0.08317740772401706,LDA,20,20
AMZN,120,250,0.31798814100276807,0.06947180657571944,RF,20,20
AMZN,120,250,0.2511264873957859,0.0383457717895643,SVM,20,20
AMZN,120,250,0.2611393418099781,0.18829586682349372,RG,20,20
AMZN,240,250,-0.18518561716207982,0.07865085170193895,KNN,3,1
AMZN,240,250,-0.1523465453213917,0.2209088591042636,NB,3,1
AMZN,240,250,-0.19038855847070923,0.07065457557266556,LDA,3,1
AMZN,240,250,-0.01198255262476755,0.10488175109941138,RF,3,1
AMZN,240,250,-0.1572208309849732,0.08665030642744291,SVM,3,1
AMZN,240,250,-0.05759117982346973,0.11081953813680157,RG,3,1
AMZN,240,250,-0.08358579640326291,0.07846073262922151,KNN,5,1
AMZN,240,250,0.02769161582619728,0.25464983542116965,NB,5,1
AMZN,240,250,0.04498192413273672,0.2861963888308993,LDA,5,1
AMZN,240,250,0.05728029214664199,0.3236859241844297,RF,5,1
AMZN,240,250,0.03826623208157187,0.6194522576891546,SVM,5,1
AMZN,240,250,2.0892139420713995e-4,0.3519540221649863,RG,5,1
AMZN,240,250,-0.01976504536469148,0.09184994863022494,KNN,10,1
AMZN,240,250,-0.028481966981149576,0.21993370035042625,NB,10,1
AMZN,240,250,0.27152967849419385,0.2560068357670181,LDA,10,1
AMZN,240,250,0.09411128132197222,0.28231529839989905,RF,10,1
AMZN,240,250,0.14254843973110298,0.33863669612687236,SVM,10,1
AMZN,240,250,0.03789272285881218,0.46185198316453924,RG,10,1
AMZN,240,250,-0.008599417076256666,0.18402052824207032,KNN,20,1
AMZN,240,250,0.03212934620449581,0.2237341328053704,NB,20,1
AMZN,240,250,-0.08955784392007138,0.18629549067092308,LDA,20,1
AMZN,240,250,-0.12000176686549502,0.11060736887273809,RF,20,1
AMZN,240,250,-0.16256435704678485,0.11229446657331292,SVM,20,1
AMZN,240,250,-0.031109267493329984,0.1503539672295897,RG,20,1
AMZN,240,250,0.16667042540441157,0.14963698850795226,KNN,3,5
AMZN,240,250,0.14912796516945792,0.034350031887323,NB,3,5
AMZN,240,250,0.2386329116626349,0.1758221773108458,LDA,3,5
AMZN,240,250,0.2730699002417054,0.6313336732252456,RF,3,5
AMZN,240,250,0.24088511387991085,0.2543618302120118,SVM,3,5
AMZN,240,250,0.3248470811828308,0.9462162045991123,RG,3,5
AMZN,240,250,0.2608764623358484,0.033596113508715574,KNN,5,5
AMZN,240,250,0.22556461170731024,0.08487649217889864,NB,5,5
AMZN,240,250,0.2042117926867899,0.1935427048737897,LDA,5,5
AMZN,240,250,0.2912509679507078,0.2498939316147731,RF,5,5
AMZN,240,250,0.11239521943125208,0.3128177949407145,SVM,5,5
AMZN,240,250,0.12442568531683018,0.6295924640029845,RG,5,5
AMZN,240,250,0.2018204751772874,0.06079846328815607,KNN,10,5
AMZN,240,250,0.21238510056983317,0.14576977355332335,NB,10,5
AMZN,240,250,0.24936657978775312,0.39380008031906405,LDA,10,5
AMZN,240,250,0.21387709964152535,0.3259858255114641,RF,10,5
AMZN,240,250,0.20912893393146215,0.5865391458550889,SVM,10,5
AMZN,240,250,0.24846296875521734,0.6410363572569492,RG,10,5
AMZN,240,250,0.26698735686758246,0.15181586297037025,KNN,20,5
AMZN,240,250,0.3360630868339638,0.30025656945431817,NB,20,5
AMZN,240,250,0.2388110087615456,0.5695115341553076,LDA,20,5
AMZN,240,250,0.370959258780829,0.6659950662827897,RF,20,5
AMZN,240,250,0.2612835809752032,0.7644011774313904,SVM,20,5
AMZN,240,250,0.27264370872524024,1.2113851583743125,RG,20,5
AMZN,240,250,0.12690802545018998,0.03844270125382522,KNN,3,10
AMZN,240,250,0.21374362663810542,0.15011670795713786,NB,3,10
AMZN,240,250,0.2671770767495534,0.11910638052154417,LDA,3,10
AMZN,240,250,0.3089040304685693,0.158426948366204,RF,3,10
AMZN,240,250,0.25970832378959074,0.1638699766349575,SVM,3,10
AMZN,240,250,0.29972426518969497,0.4036388232725825,RG,3,10
AMZN,240,250,0.25189213458896487,0.051688302934422045,KNN,5,10
AMZN,240,250,0.22170276486637852,0.12130929081567961,NB,5,10
AMZN,240,250,0.2874048440699095,0.07311696727835014,LDA,5,10
AMZN,240,250,0.25249500254930557,0.2089681223494774,RF,5,10
AMZN,240,250,0.28661620770800056,0.4323973589399137,SVM,5,10
AMZN,240,250,0.18896410848546497,0.41034938227302237,RG,5,10
AMZN,240,250,0.26794383333622096,0.06597834919686955,KNN,10,10
AMZN,240,250,0.22953352678127814,0.12723928757556963,NB,10,10
AMZN,240,250,0.19924956612280775,0.06213451892462797,LDA,10,10
AMZN,240,250,0.2376958041252748,0.30009977736423205,RF,10,10
AMZN,240,250,0.214547780827558,0.22724395230669261,SVM,10,10
AMZN,240,250,0.24821812544842414,0.5256774684949906,RG,10,10
AMZN,240,250,0.24534428616980253,0.0590941604118194,KNN,20,10
AMZN,240,250,0.16640570614917616,0.09217646736891369,NB,20,10
AMZN,240,250,0.19861121797581438,0.1615743682145562,LDA,20,10
AMZN,240,250,0.16417368026142687,0.1788675732967684,RF,20,10
AMZN,240,250,0.18212693308971106,0.1957963703398329,SVM,20,10
AMZN,240,250,0.28178712485994173,0.2921975221756972,RG,20,10
AMZN,240,250,0.2898144442973656,0.0578210846030385,KNN,3,20
AMZN,240,250,0.4028277473367121,0.14100951049886407,NB,3,20
AMZN,240,250,0.3033888311491235,0.11856157668368261,LDA,3,20
AMZN,240,250,0.3122705967708992,0.059064085529465966,RF,3,20
